,step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud
18485,8,CASH_OUT,2,C5,0,0,C1,5,6,0
18486,8,CASH_OUT,1,C9,0,0,C5,2,2,0
18487,8,CASH_OUT,1,C1,0,0,C2,2,4,0
18488,8,CASH_OUT,1,C1,0,0,C1,4,4,0
18489,8,CASH_OUT,1,C1,0,0,C1,6,6,0
18490,8,CASH_OUT,1,C8,0,0,C2,4,4,0
18491,8,CASH_OUT,1,C1,0,0,C1,5,6,0
18492,8,CASH_OUT,2,C3,0,0,C6,5,5,0
18493,8,CASH_OUT,2,C5,0,0,C9,3,3,0
18494,8,CASH_OUT,1,C3,0,0,C5,3,2,0
18495,8,CASH_OUT,2,C1,0,0,C1,5,5,0
18496,8,CASH_OUT,2,C4,0,0,C1,2,4,0
18497,8,CASH_OUT,2,C1,0,0,C4,5,6,0
18498,8,CASH_OUT,1,C1,0,0,C6,1,1,0
18499,8,CASH_OUT,1,C1,0,0,C5,2,4,0
18500,8,CASH_OUT,1,C2,0,0,C1,2,1,0
18501,8,CASH_OUT,1,C1,0,0,C9,2,3,0
18502,8,CASH_OUT,1,C8,0,0,C1,5,5,0
18503,8,CASH_OUT,2,C1,0,0,C1,5,5,0
18504,8,CASH_OUT,1,C3,0,0,C5,2,4,0
18505,8,CASH_OUT,1,C3,0,0,C2,2,2,0
18506,8,CASH_OUT,1,C3,0,0,C6,1,2,0
18507,8,CASH_OUT,1,C3,0,0,C1,1,1,0
18508,8,CASH_OUT,1,C1,0,0,C1,4,4,0
18509,8,PAYMENT,1,C1,1,1,M2,0,0,0
18510,8,PAYMENT,1,C1,1,1,M1,0,0,0
18511,8,PAYMENT,1,C2,1,1,M8,0,0,0
18512,8,PAYMENT,1,C1,1,1,M5,0,0,0
18513,8,PAYMENT,1,C1,1,1,M7,0,0,0
18514,8,CASH_OUT,1,C1,1,0,C4,1,0,0
18515,8,PAYMENT,1,C9,0,0,M2,0,0,0
18516,8,CASH_OUT,1,C1,2,1,C1,1,1,0
18517,8,PAYMENT,1,C1,1,1,M2,0,0,0
18518,8,PAYMENT,1,C2,1,1,M4,0,0,0
18519,8,PAYMENT,1,C1,1,0,M1,0,0,0
18520,8,PAYMENT,1,C1,0,0,M1,0,0,0
18521,8,PAYMENT,1,C1,0,0,M1,0,0,0
18522,8,PAYMENT,1,C4,0,0,M5,0,0,0
18523,8,PAYMENT,1,C6,0,0,M1,0,0,0
18524,8,PAYMENT,1,C1,0,0,M9,0,0,0
18525,8,PAYMENT,1,C1,0,0,M2,0,0,0
18526,8,PAYMENT,1,C6,0,0,M1,0,0,0
18527,8,PAYMENT,1,C1,0,0,M9,0,0,0
18528,8,PAYMENT,1,C7,0,0,M8,0,0,0
18529,8,PAYMENT,1,C2,0,0,M9,0,0,0
18530,8,PAYMENT,1,C2,1,0,M3,0,0,0
18531,8,CASH_OUT,2,C1,1,0,C6,2,5,0
18532,8,CASH_OUT,2,C9,0,0,C1,9,8,0
18533,8,CASH_OUT,2,C3,0,0,C1,5,5,0
18534,8,CASH_OUT,2,C3,0,0,C1,4,0,0
18535,8,CASH_OUT,1,C1,0,0,C1,2,0,0
18536,8,CASH_OUT,2,C7,0,0,C9,3,4,0
18537,8,CASH_OUT,1,C1,0,0,C1,2,2,1
18538,8,CASH_OUT,2,C1,0,0,C8,2,4,0
18539,8,CASH_OUT,2,C1,0,0,C6,3,6,0
18540,8,CASH_OUT,2,C1,0,0,C6,3,5,0
18541,8,CASH_OUT,1,C1,0,0,C2,8,6,0
18542,8,CASH_OUT,1,C2,0,0,C7,1,1,0
18543,8,CASH_OUT,1,C2,0,0,C1,4,4,0
18544,8,CASH_OUT,1,C1,0,0,C1,2,1,0
18545,8,CASH_OUT,1,C2,0,0,C3,2,2,0
18546,8,CASH_OUT,1,C1,0,0,C1,4,6,0
18547,8,CASH_OUT,1,C1,0,0,C1,4,4,0
18548,8,PAYMENT,1,C4,1,1,M8,0,0,0
18549,8,CASH_OUT,1,C4,1,0,C1,0,1,0
18550,8,CASH_OUT,1,C1,1,0,C3,0,4,0
18551,8,PAYMENT,1,C1,2,2,M5,0,0,0
18552,8,CASH_OUT,1,C1,2,2,C1,3,4,0
18553,8,CASH_OUT,1,C2,1,0,C2,1,4,0
18554,8,CASH_OUT,1,C1,0,0,C1,1,0,0
18555,8,CASH_OUT,1,C3,0,0,C5,1,1,0
18556,8,CASH_OUT,3,C2,0,0,C6,5,6,0
18557,8,CASH_OUT,1,C1,0,0,C2,2,4,0
18558,8,CASH_OUT,1,C6,0,0,C8,2,5,0
18559,8,CASH_OUT,1,C1,0,0,C8,2,1,0
18560,8,CASH_IN,1,C1,1,2,C4,1,2,0
18561,8,CASH_OUT,1,C1,2,2,C1,5,5,0
18562,8,CASH_OUT,1,C1,1,0,C5,0,2,0
18563,8,PAYMENT,1,C1,2,2,M1,0,0,0
18564,8,CASH_OUT,1,C1,2,2,C1,6,6,0
18565,8,TRANSFER,2,C1,1,0,C1,1,1,0
18566,8,PAYMENT,1,C1,1,1,M1,0,0,0
18567,8,PAYMENT,1,C1,1,1,M1,0,0,0
18568,8,PAYMENT,1,C8,1,1,M6,0,0,0
18569,8,TRANSFER,3,C1,1,0,C1,1,0,0
18570,8,PAYMENT,1,C1,0,0,M7,0,0,0
18571,8,CASH_OUT,1,C1,1,0,C1,1,4,0
18572,8,CASH_OUT,1,C1,1,0,C1,4,5,0
18573,8,PAYMENT,1,C1,2,2,M1,0,0,0
18574,8,PAYMENT,1,C1,1,1,M1,0,0,0
18575,8,CASH_OUT,2,C1,1,0,C1,1,1,0
18576,8,PAYMENT,1,C1,2,2,M1,0,0,0
18577,8,CASH_IN,1,C1,1,1,C6,1,0,0
18578,8,PAYMENT,1,C1,1,1,M1,0,0,0
18579,8,PAYMENT,1,C1,1,0,M4,0,0,0
18580,8,CASH_OUT,1,C2,1,0,C1,1,1,0
18581,8,CASH_IN,1,C4,1,1,C1,0,1,0
18582,8,PAYMENT,1,C4,1,1,M2,0,0,0
18583,8,PAYMENT,1,C1,1,1,M2,0,0,0
18584,8,PAYMENT,1,C3,1,0,M2,0,0,0
18585,8,PAYMENT,1,C9,0,0,M8,0,0,0
18586,8,PAYMENT,1,C6,0,0,M1,0,0,0
18587,8,PAYMENT,1,C7,0,0,M1,0,0,0
18588,8,PAYMENT,1,C1,0,0,M1,0,0,0
18589,8,PAYMENT,1,C4,0,0,M9,0,0,0
18590,8,PAYMENT,1,C1,0,0,M1,0,0,0
18591,8,PAYMENT,1,C6,0,0,M1,0,0,0
18592,8,PAYMENT,1,C1,0,0,M1,0,0,0
18593,8,PAYMENT,1,C9,0,0,M1,0,0,0
18594,8,PAYMENT,1,C1,0,0,M1,0,0,0
18595,8,PAYMENT,1,C1,0,0,M1,0,0,1
18596,8,PAYMENT,1,C2,0,0,M3,0,0,0
18597,8,PAYMENT,1,C3,0,0,M1,0,0,0
18598,8,PAYMENT,1,C8,0,0,M6,0,0,0
18599,8,PAYMENT,1,C1,0,0,M1,0,0,0
18600,8,PAYMENT,1,C1,0,0,M1,0,0,0
18601,8,PAYMENT,1,C1,0,0,M8,0,0,0
18602,8,PAYMENT,1,C3,0,0,M7,0,0,0
18603,8,PAYMENT,1,C1,1,1,M1,0,0,0
18604,8,PAYMENT,1,C9,1,1,M1,0,0,0
18605,8,CASH_OUT,2,C1,1,0,C1,0,3,0
18606,8,CASH_OUT,1,C1,0,0,C5,2,0,0
18607,8,PAYMENT,1,C1,0,0,M3,0,0,0
18608,8,TRANSFER,3,C3,1,0,C1,8,8,0
18609,8,CASH_OUT,1,C1,4,4,C1,2,1,0
18610,8,PAYMENT,1,C1,4,4,M6,0,0,0
18611,8,PAYMENT,1,C2,4,4,M1,0,0,0
18612,8,CASH_OUT,2,C1,1,0,C1,1,2,0
18613,8,PAYMENT,1,C8,1,1,M5,0,0,0
18614,8,TRANSFER,3,C1,1,0,C1,5,5,0
18615,8,TRANSFER,2,C1,0,0,C1,2,4,0
18616,8,PAYMENT,1,C8,1,1,M1,0,0,0
18617,8,PAYMENT,1,C8,1,1,M8,0,0,0
18618,8,CASH_OUT,2,C1,1,0,C2,5,5,0
18619,8,CASH_OUT,1,C1,0,0,C9,2,2,0
18620,8,CASH_OUT,1,C1,1,0,C8,1,2,0
18621,8,PAYMENT,1,C1,1,0,M1,0,0,0
18622,8,PAYMENT,1,C1,1,0,M1,0,0,0
18623,8,PAYMENT,1,C1,0,0,M3,0,0,0
18624,8,PAYMENT,1,C5,1,1,M2,0,0,0
18625,8,TRANSFER,3,C2,1,0,C1,5,5,0
18626,8,TRANSFER,1,C1,0,0,C6,2,2,0
18627,8,TRANSFER,1,C3,0,0,C5,1,1,0
18628,8,TRANSFER,4,C1,0,0,C1,4,6,0
18629,8,TRANSFER,5,C1,0,0,C2,5,5,0
18630,8,TRANSFER,2,C9,0,0,C1,5,6,0
18631,8,TRANSFER,1,C2,0,0,C1,5,6,0
18632,8,TRANSFER,1,C3,0,0,C9,4,5,0
18633,8,TRANSFER,4,C1,0,0,C1,8,8,0
18634,8,TRANSFER,2,C4,0,0,C2,3,4,0
18635,8,TRANSFER,2,C1,0,0,C9,4,0,0
18636,8,TRANSFER,4,C4,0,0,C2,4,5,0
18637,8,TRANSFER,2,C4,0,0,C1,4,5,0
18638,8,TRANSFER,2,C1,0,0,C8,4,4,0
18639,8,PAYMENT,1,C5,1,1,M6,0,0,0
18640,8,PAYMENT,1,C6,1,0,M7,0,0,0
18641,8,PAYMENT,1,C1,1,1,M1,0,0,0
18642,8,CASH_OUT,2,C7,1,0,C1,6,6,0
18643,8,PAYMENT,1,C1,1,0,M1,0,0,1
18644,8,PAYMENT,1,C2,2,2,M9,0,0,0
18645,8,CASH_OUT,2,C1,3,2,C1,1,2,0
18646,8,PAYMENT,1,C1,1,1,M1,0,0,0
18647,8,PAYMENT,1,C1,2,2,M6,0,0,0
18648,8,PAYMENT,1,C1,4,4,M2,0,0,0
18649,8,PAYMENT,1,C1,1,1,M2,0,0,0
18650,8,CASH_OUT,2,C1,1,0,C1,4,2,0
18651,8,CASH_OUT,2,C2,0,0,C1,2,5,0
18652,8,CASH_OUT,2,C1,0,0,C1,4,5,0
18653,8,CASH_OUT,1,C6,0,0,C7,3,3,0
18654,8,CASH_OUT,1,C2,0,0,C1,2,1,0
18655,8,CASH_OUT,2,C8,0,0,C4,2,4,0
18656,8,CASH_OUT,1,C1,0,0,C1,8,6,0
18657,8,CASH_OUT,1,C9,0,0,C5,1,0,0
18658,8,CASH_OUT,2,C1,0,0,C1,3,4,0
18659,8,CASH_OUT,1,C1,0,0,C7,2,2,0
18660,8,PAYMENT,1,C1,1,0,M4,0,0,0
18661,8,TRANSFER,5,C1,1,0,C9,1,5,0
18662,8,TRANSFER,5,C7,0,0,C1,6,8,0
18663,8,PAYMENT,1,C1,1,1,M1,0,0,0
18664,8,PAYMENT,1,C1,1,0,M5,0,0,0
18665,8,TRANSFER,4,C6,1,0,C2,4,0,0
18666,8,CASH_OUT,1,C5,2,2,C3,8,6,0
18667,8,CASH_OUT,1,C6,2,2,C3,2,0,0
18668,8,PAYMENT,1,C4,1,1,M7,0,0,0
18669,8,PAYMENT,1,C8,1,1,M6,0,0,0
18670,8,CASH_OUT,1,C1,1,1,C3,2,2,0
18671,8,CASH_OUT,1,C1,1,0,C6,0,2,0
18672,8,CASH_OUT,1,C1,1,0,C1,1,1,0
18673,8,CASH_OUT,2,C1,1,0,C5,2,2,0
18674,8,PAYMENT,1,C1,2,2,M1,0,0,0
18675,8,PAYMENT,1,C1,1,1,M1,0,0,0
18676,8,CASH_IN,1,C1,1,1,C2,0,0,0
18677,8,PAYMENT,1,C4,1,1,M7,0,0,0
18678,8,PAYMENT,1,C7,2,2,M6,0,0,0
18679,8,CASH_IN,1,C6,1,2,C1,0,0,0
18680,8,CASH_IN,1,C5,1,2,C5,1,0,0
18681,8,PAYMENT,1,C1,1,1,M1,0,0,0
18682,8,PAYMENT,1,C4,2,1,M1,0,0,0
18683,8,PAYMENT,1,C1,2,2,M7,0,0,0
18684,8,CASH_OUT,1,C1,1,0,C1,0,0,0
18685,8,PAYMENT,1,C1,1,1,M6,0,0,0
18686,8,PAYMENT,1,C1,1,1,M1,0,0,0
18687,8,CASH_IN,1,C7,1,2,C1,1,2,0
18688,8,CASH_OUT,1,C6,1,0,C1,1,2,0
18689,8,CASH_OUT,1,C8,0,0,C2,3,5,0
18690,8,TRANSFER,3,C5,1,0,C1,0,4,0
18691,8,PAYMENT,1,C1,1,1,M2,0,0,0
18692,8,TRANSFER,4,C1,1,0,C6,4,5,0
18693,8,DEBIT,1,C8,1,1,C1,2,2,0
18694,8,PAYMENT,1,C1,1,1,M1,0,0,0
18695,8,PAYMENT,1,C1,1,1,M1,0,0,0
18696,8,PAYMENT,1,C9,1,1,M2,0,0,0
18697,8,PAYMENT,1,C8,1,0,M1,0,0,0
18698,8,PAYMENT,1,C1,1,1,M9,0,0,0
18699,8,CASH_OUT,1,C9,1,0,C3,1,0,0
18700,8,CASH_IN,1,C4,3,4,C1,0,0,0
18701,8,CASH_IN,1,C9,2,3,C4,3,1,0
18702,8,PAYMENT,1,C2,3,3,M2,0,0,0
18703,8,PAYMENT,1,C5,1,1,M4,0,0,0
18704,8,PAYMENT,1,C1,1,1,M1,0,0,0
18705,8,PAYMENT,1,C2,1,0,M1,0,0,0
18706,8,PAYMENT,1,C1,1,1,M1,0,0,0
18707,8,PAYMENT,1,C6,1,0,M1,0,0,0
18708,8,PAYMENT,1,C1,0,0,M1,0,0,0
18709,8,TRANSFER,5,C4,2,0,C1,0,5,0
18710,8,PAYMENT,1,C1,1,1,M1,0,0,0
18711,8,PAYMENT,1,C7,1,0,M1,0,0,0
18712,8,PAYMENT,1,C2,0,0,M3,0,0,0
18713,8,PAYMENT,1,C1,1,1,M1,0,0,0
18714,8,PAYMENT,1,C8,1,1,M1,0,0,0
18715,8,PAYMENT,1,C1,1,0,M1,0,0,0
18716,8,PAYMENT,1,C7,2,2,M6,0,0,0
18717,8,TRANSFER,3,C2,1,0,C2,1,4,0
18718,8,TRANSFER,4,C1,1,0,C6,1,4,0
18719,8,CASH_IN,1,C2,1,2,C1,2,5,0
18720,8,PAYMENT,1,C1,2,2,M5,0,0,0
18721,8,CASH_OUT,1,C1,1,0,C1,0,2,0
18722,8,PAYMENT,1,C1,1,1,M5,0,0,0
18723,8,CASH_OUT,1,C1,1,0,C1,4,4,0
18724,8,PAYMENT,1,C1,1,1,M6,0,0,0
18725,8,CASH_IN,1,C3,2,2,C2,2,1,0
18726,8,PAYMENT,1,C1,2,2,M2,0,0,1
18727,8,PAYMENT,1,C9,1,1,M5,0,0,0
18728,8,PAYMENT,1,C1,1,1,M1,0,0,0
18729,8,TRANSFER,2,C6,1,0,C2,0,3,0
18730,8,CASH_IN,2,C4,1,2,C9,0,0,0
18731,8,PAYMENT,1,C7,1,1,M1,0,0,0
18732,8,PAYMENT,1,C5,1,1,M9,0,0,0
18733,8,TRANSFER,4,C2,1,0,C1,1,4,0
18734,8,PAYMENT,1,C3,1,1,M2,0,0,0
18735,8,PAYMENT,1,C1,1,1,M4,0,0,0
18736,8,PAYMENT,1,C1,2,2,M1,0,0,0
18737,8,PAYMENT,1,C1,2,2,M1,0,0,0
18738,8,PAYMENT,1,C1,1,0,M2,0,0,0
18739,8,PAYMENT,1,C7,2,2,M8,0,0,0
18740,8,PAYMENT,1,C5,2,2,M4,0,0,0
18741,8,PAYMENT,1,C3,2,2,M1,0,0,0
18742,8,PAYMENT,1,C1,2,2,M1,0,0,0
18743,8,PAYMENT,1,C4,2,2,M1,0,0,0
18744,8,PAYMENT,1,C2,2,2,M5,0,0,0
18745,8,PAYMENT,1,C1,2,2,M3,0,0,0
18746,8,PAYMENT,1,C7,2,2,M7,0,0,0
18747,8,CASH_OUT,1,C1,1,0,C1,2,1,0
18748,8,CASH_OUT,1,C1,1,0,C1,4,4,0
18749,8,PAYMENT,1,C4,1,1,M2,0,0,0
18750,8,PAYMENT,1,C1,1,1,M2,0,0,0
18751,8,CASH_OUT,1,C4,1,0,C4,0,1,0
18752,8,TRANSFER,1,C1,1,0,C7,0,2,0
18753,8,CASH_OUT,1,C2,1,0,C1,1,0,0
18754,8,TRANSFER,4,C5,1,0,C1,0,5,0
18755,8,PAYMENT,1,C9,1,1,M1,0,0,0
18756,8,CASH_IN,2,C5,1,2,C7,4,4,0
18757,8,PAYMENT,1,C1,1,0,M1,0,0,0
18758,8,CASH_OUT,2,C2,0,0,C1,4,5,1
18759,8,CASH_IN,2,C1,2,3,C7,1,4,0
18760,8,PAYMENT,1,C4,1,0,M8,0,0,0
18761,8,CASH_IN,2,C2,1,2,C5,2,0,0
18762,8,CASH_IN,1,C5,1,2,C1,1,0,0
18763,8,CASH_OUT,1,C6,1,0,C1,1,1,0
18764,8,PAYMENT,1,C3,1,1,M1,0,0,0
18765,8,PAYMENT,1,C1,1,0,M1,0,0,0
18766,8,PAYMENT,1,C2,1,1,M4,0,0,0
18767,8,PAYMENT,1,C1,1,1,M5,0,0,0
18768,8,PAYMENT,1,C2,1,1,M1,0,0,0
18769,8,CASH_OUT,1,C2,2,0,C1,0,2,0
18770,8,PAYMENT,1,C1,1,0,M3,0,0,0
18771,8,TRANSFER,1,C1,1,0,C3,0,2,1
18772,8,CASH_OUT,1,C1,1,0,C5,1,2,1
18773,8,DEBIT,1,C8,1,1,C9,3,4,0
18774,8,TRANSFER,1,C7,1,0,C1,1,2,0
18775,8,PAYMENT,1,C2,2,2,M1,0,0,0
18776,8,PAYMENT,1,C8,1,1,M8,0,0,1
18777,8,CASH_OUT,2,C5,1,0,C1,1,0,0
18778,8,PAYMENT,1,C2,1,1,M1,0,0,0
18779,8,TRANSFER,4,C1,1,0,C2,1,5,0
18780,8,CASH_OUT,1,C5,0,0,C5,2,4,0
18781,8,PAYMENT,1,C2,2,1,M3,0,0,0
18782,8,PAYMENT,1,C1,1,1,M1,0,0,0
18783,8,CASH_OUT,2,C1,1,0,C1,3,3,0
18784,8,CASH_OUT,1,C1,1,0,C2,1,0,0
18785,8,PAYMENT,1,C1,1,1,M1,0,0,0
18786,8,TRANSFER,1,C1,2,0,C1,2,1,0
18787,8,TRANSFER,1,C4,1,0,C2,1,0,0
18788,8,PAYMENT,1,C1,1,1,M8,0,0,0
18789,8,CASH_OUT,1,C1,1,0,C1,2,2,0
18790,8,CASH_OUT,1,C1,1,0,C2,1,2,0
18791,8,TRANSFER,4,C5,1,0,C1,2,5,0
18792,8,TRANSFER,1,C4,0,0,C1,4,2,0
18793,8,PAYMENT,1,C1,1,1,M1,0,0,0
18794,8,CASH_OUT,1,C2,1,0,C1,2,4,0
18795,8,PAYMENT,1,C1,1,1,M1,0,0,0
18796,8,CASH_OUT,2,C1,1,0,C1,5,5,0
18797,8,CASH_OUT,1,C1,1,0,C1,1,4,0
18798,8,TRANSFER,2,C1,0,0,C2,6,6,0
18799,8,TRANSFER,1,C2,0,0,C1,2,1,0
18800,8,TRANSFER,3,C1,0,0,C9,8,6,0
18801,8,TRANSFER,4,C1,0,0,C1,4,5,0
18802,8,TRANSFER,4,C1,0,0,C8,5,6,0
18803,8,TRANSFER,1,C1,0,0,C2,2,4,0
18804,8,TRANSFER,4,C2,0,0,C1,4,6,0
18805,8,TRANSFER,3,C1,0,0,C6,4,5,0
18806,8,TRANSFER,2,C1,0,0,C1,4,4,0
18807,8,TRANSFER,1,C8,0,0,C1,4,5,0
18808,8,TRANSFER,2,C5,0,0,C1,5,5,0
18809,8,TRANSFER,4,C2,0,0,C2,4,5,0
18810,8,TRANSFER,1,C9,0,0,C1,2,6,0
18811,8,TRANSFER,3,C1,0,0,C1,4,5,0
18812,8,TRANSFER,1,C3,0,0,C1,8,6,0
18813,8,TRANSFER,2,C3,0,0,C3,5,5,0
18814,8,TRANSFER,5,C9,0,0,C3,4,6,0
18815,8,TRANSFER,1,C2,0,0,C7,2,0,0
18816,8,TRANSFER,1,C3,0,0,C1,1,2,0
18817,8,TRANSFER,1,C8,0,0,C1,1,1,0
18818,8,TRANSFER,1,C2,0,0,C9,2,4,0
18819,8,CASH_OUT,1,C8,1,0,C7,1,2,0
18820,8,PAYMENT,1,C1,0,0,M7,0,0,0
18821,8,PAYMENT,1,C4,0,0,M1,0,0,0
18822,8,CASH_OUT,1,C8,1,0,C1,5,6,0
18823,8,PAYMENT,1,C1,1,1,M6,0,0,0
18824,8,PAYMENT,1,C2,2,2,M9,0,0,0
18825,8,TRANSFER,1,C1,1,0,C1,2,2,0
18826,8,CASH_OUT,1,C1,0,0,C1,1,1,0
18827,8,PAYMENT,1,C1,2,2,M9,0,0,0
18828,8,PAYMENT,1,C3,1,0,M1,0,0,0
18829,8,CASH_OUT,1,C7,1,0,C1,1,2,0
18830,8,CASH_OUT,1,C1,1,0,C1,0,1,0
18831,8,PAYMENT,1,C1,1,1,M1,0,0,0
18832,8,TRANSFER,3,C4,1,0,C8,4,0,0
18833,8,PAYMENT,1,C3,1,0,M1,0,0,0
18834,8,PAYMENT,1,C1,1,1,M8,0,0,0
18835,8,PAYMENT,1,C8,1,0,M6,0,0,0
18836,8,CASH_OUT,1,C2,1,0,C1,0,2,0
18837,8,PAYMENT,1,C1,2,2,M1,0,0,0
18838,8,PAYMENT,1,C1,1,1,M5,0,0,0
18839,8,CASH_OUT,1,C1,1,0,C1,1,1,0
18840,8,PAYMENT,1,C1,2,2,M1,0,0,0
18841,8,PAYMENT,1,C1,1,1,M2,0,0,0
18842,8,CASH_IN,1,C2,2,3,C1,1,0,0
18843,8,CASH_OUT,1,C6,1,0,C2,1,2,0
18844,8,DEBIT,1,C1,0,0,C2,2,2,0
18845,8,CASH_OUT,2,C7,1,0,C1,1,0,0
18846,8,PAYMENT,1,C1,1,1,M1,0,0,0
18847,8,PAYMENT,1,C2,2,2,M1,0,0,0
18848,8,CASH_IN,2,C1,1,3,C2,1,0,0
18849,8,PAYMENT,1,C1,1,0,M1,0,0,0
18850,8,PAYMENT,1,C8,1,0,M2,0,0,0
18851,8,CASH_OUT,2,C7,1,0,C1,0,2,0
18852,8,PAYMENT,1,C1,1,0,M1,0,0,0
18853,8,PAYMENT,1,C5,1,1,M6,0,0,0
18854,8,CASH_OUT,1,C8,1,0,C1,4,5,0
18855,8,CASH_OUT,1,C1,0,0,C1,4,4,0
18856,8,CASH_OUT,1,C4,0,0,C1,8,8,0
18857,8,CASH_OUT,2,C9,0,0,C5,4,4,0
18858,8,CASH_OUT,1,C1,0,0,C2,3,4,0
18859,8,CASH_OUT,1,C1,0,0,C1,2,2,0
18860,8,CASH_OUT,1,C7,0,0,C1,4,5,0
18861,8,CASH_OUT,1,C7,0,0,C1,5,6,0
18862,8,CASH_OUT,2,C4,0,0,C8,4,5,0
18863,8,CASH_OUT,1,C4,0,0,C1,2,4,0
18864,8,CASH_OUT,1,C4,0,0,C1,3,4,0
18865,8,CASH_OUT,1,C8,0,0,C1,2,4,0
18866,8,CASH_OUT,2,C5,0,0,C9,4,4,0
18867,8,CASH_OUT,1,C1,0,0,C1,2,4,0
18868,8,CASH_OUT,1,C2,0,0,C1,2,4,0
18869,8,CASH_OUT,1,C6,0,0,C3,1,0,0
18870,8,CASH_OUT,1,C1,0,0,C1,2,3,0
18871,8,CASH_OUT,1,C1,0,0,C1,1,1,0
18872,8,CASH_OUT,1,C4,0,0,C1,2,3,0
18873,8,CASH_OUT,1,C6,0,0,C5,4,5,0
18874,8,CASH_OUT,1,C9,0,0,C1,2,4,0
18875,8,CASH_OUT,2,C4,0,0,C1,5,5,0
18876,8,CASH_OUT,2,C1,0,0,C3,4,5,0
18877,8,CASH_OUT,1,C4,0,0,C1,2,0,0
18878,8,CASH_OUT,1,C3,0,0,C1,1,0,0
18879,8,CASH_OUT,1,C7,0,0,C2,6,6,0
18880,8,CASH_OUT,3,C1,0,0,C1,3,0,0
18881,8,CASH_OUT,1,C8,0,0,C1,2,4,0
18882,8,CASH_OUT,1,C1,0,0,C4,4,4,0
18883,8,CASH_OUT,1,C6,0,0,C1,2,2,0
18884,8,CASH_OUT,1,C1,0,0,C1,2,4,0
18885,8,CASH_OUT,1,C1,0,0,C1,2,1,0
18886,8,CASH_OUT,2,C1,0,0,C1,2,5,0
18887,8,CASH_OUT,1,C1,0,0,C4,2,4,0
18888,8,CASH_OUT,1,C1,0,0,C6,8,6,0
18889,8,CASH_OUT,1,C8,0,0,C1,9,8,0
18890,8,CASH_OUT,1,C9,0,0,C5,2,1,0
18891,8,CASH_OUT,1,C5,0,0,C5,1,3,0
18892,8,CASH_OUT,1,C8,0,0,C4,2,5,0
18893,8,CASH_OUT,1,C6,0,0,C6,4,5,0
18894,8,CASH_OUT,1,C5,0,0,C6,1,1,1
18895,8,CASH_OUT,1,C1,0,0,C1,2,2,0
18896,8,CASH_OUT,1,C9,0,0,C2,2,2,0
18897,8,CASH_OUT,1,C1,0,0,C9,1,1,0
18898,8,CASH_OUT,1,C3,0,0,C6,4,4,0
18899,8,CASH_OUT,1,C8,0,0,C1,2,3,0
18900,8,CASH_OUT,1,C5,0,0,C7,2,4,0
18901,8,CASH_OUT,1,C5,0,0,C1,3,2,0
18902,8,CASH_OUT,1,C2,0,0,C1,8,6,0
18903,8,CASH_OUT,1,C1,0,0,C1,1,2,0
18904,8,CASH_OUT,1,C8,0,0,C1,2,2,0
18905,8,CASH_OUT,1,C2,0,0,C2,2,4,0
18906,8,CASH_OUT,1,C1,0,0,C9,5,5,0
18907,8,CASH_OUT,1,C7,0,0,C1,4,0,0
18908,8,CASH_OUT,3,C9,0,0,C2,4,6,0
18909,8,CASH_OUT,1,C2,0,0,C3,4,5,0
18910,8,CASH_OUT,1,C5,0,0,C1,1,1,0
18911,8,CASH_OUT,3,C2,0,0,C1,3,4,0
18912,8,CASH_OUT,2,C1,0,0,C1,4,4,0
18913,8,CASH_OUT,1,C9,0,0,C1,5,5,0
18914,8,CASH_OUT,2,C1,0,0,C4,5,6,0
18915,8,CASH_OUT,2,C4,0,0,C1,2,4,0
18916,8,CASH_OUT,2,C4,0,0,C1,3,5,0
18917,8,CASH_OUT,2,C1,0,0,C7,2,2,0
18918,8,CASH_OUT,1,C2,0,0,C1,2,1,0
18919,8,CASH_OUT,1,C1,0,0,C2,1,3,0
18920,8,CASH_OUT,1,C1,0,0,C1,1,4,0
18921,8,CASH_OUT,1,C1,0,0,C6,5,5,0
18922,8,PAYMENT,1,C6,1,1,M1,0,0,0
18923,8,PAYMENT,1,C2,1,1,M1,0,0,0
18924,8,CASH_OUT,1,C1,1,0,C1,1,0,0
18925,8,CASH_OUT,3,C4,0,0,C5,4,2,0
18926,8,CASH_OUT,2,C2,0,0,C4,2,1,0
18927,8,CASH_OUT,2,C8,1,0,C4,0,2,0
18928,8,TRANSFER,3,C1,1,0,C1,1,2,0
18929,8,TRANSFER,1,C3,1,0,C9,1,1,0
18930,8,PAYMENT,1,C1,1,1,M4,0,0,0
18931,8,PAYMENT,1,C1,1,1,M9,0,0,0
18932,8,CASH_OUT,1,C1,1,0,C1,1,0,0
18933,8,PAYMENT,1,C1,1,1,M5,0,0,0
18934,8,CASH_OUT,1,C1,1,0,C1,0,2,0
18935,8,PAYMENT,1,C3,1,0,M7,0,0,0
18936,8,CASH_OUT,1,C4,2,2,C4,1,2,0
18937,8,CASH_IN,1,C1,4,4,C4,1,0,0
18938,8,PAYMENT,1,C7,4,4,M6,0,0,0
18939,8,CASH_OUT,1,C6,1,0,C1,5,6,0
18940,8,CASH_OUT,1,C1,1,0,C1,0,1,0
18941,8,PAYMENT,1,C5,2,2,M1,0,0,0
18942,8,PAYMENT,1,C1,1,1,M1,0,0,0
